#RA,Dec,,,,Peak,,Tot,,,,,,,,Map,,,X,Y
04:13:00.83,-34:30:11.6,1.5,1.7,,2285,68.6,2301,69.1,76.6,47.8,66.5,0,0,   ---,J0412M3,6,1,636.6,702.8
04:20:56.19,-62:23:37.6,1.5,1.7,,5617,168.5,5619,168.6,50.1,45.2,81.5,0,0,   ---,J0430M6,4, 1 1,48.5,1100.9
04:29:40.07,-36:30:55.5,1.5,1.7,,3610,108.3,3611,108.4,76.6,46.2,73.6,0,0,   ---,J0430M3,6,1,726.8,315.8
04:40:17.07,-43:33:09.0,1.5,1.7,,5838,175.2,5858,175.8,64.8,51.2,156.9,0,0,   ---,J0440M4,4,1,688.1,591.7
04:44:14.54,-59:24:53.3,1.5,1.7,,2057,61.7,2094,62.8,52,46.9,156.7,0,0,   ---,J0500M6,0, 2 1,360.5,760
04:55:14.24,-30:06:42.8,1.5,1.7,,3937,118.2,4342,130.3,85.3,57.1,162.6,0,0,   ---,J0448M3,2,1,192.9,699.1
04:55:50.54,-46:15:59.8,1.5,1.7,,2817,84.5,2874,86.3,60.6,50.6,129.7,0,0,   ---,J0500M4,8,1,940.2,944.3
05:06:43.75,-61:09:41.5,1.5,1.7,,3008,90.3,3124,93.7,52,48.2,59.5,0,0,   ---,J0500M6,0,1,439.5,278.9
05:10:18.37,-57:19:41.8,1.5,1.7,,2733,82,2793,83.8,54.3,47.9,120.1,0,0,   ---,J0512M5,6,1,779.8,224.5
05:12:53.85,-48:23:52.9,1.5,1.7,,2409,72.3,2840,85.3,61.6,52.4,79.4,0,0,   ---,J0520M4,8, 1 1,90.8,423.9
05:15:37.29,-67:21:28.2,1.5,1.7,,2400,72,2400,72,48.5,45,92,0,0,   ---,J0524M6,8,1,968.8,844.7
05:19:26.60,-45:45:58.9,1.5,1.7,,15500,465,17134,514,64.8,49.7,89.2,0,0,   ---,J0520M4,4,1,736.8,88.5
05:19:38.68,-45:46:03.4,1.5,1.7,,4586,137.6,54636,1651,248.3,141.4,106,243.9,126.3,105.2,J0520M4,4,1,725.3,88.2
05:20:03.29,-45:47:19.6,1.5,1.7,,8050,241.5,43014,1334,143.2,110.5,109.6,135.2,90.6,105.7,J0520M4,4,1,701.9,83.4
05:20:06.71,-45:47:39.8,1.5,1.7,,3148,94.5,3149,94.5,64.8,47,66.1,0,0,   ---,J0520M4,4,1,698.6,82.1
05:22:57.84,-36:27:31.0,1.5,1.7,,18877,566.3,22653,679.6,77.9,55.5,117.1,0,0,   ---,J0524M3,6,1,773.2,326.7
05:25:02.30,-69:38:38.8,1.5,1.7,,2020,60.6,5453,185.2,88.9,66.5,33.3,75.2,47.9,35.9,J0524M6,8,1,675.4,155.1
05:36:13.67,-49:44:23.1,1.5,1.7,,3003,90.1,3664,110,60.7,54.9,86.5,0,0,   ---,J0540M4,8,1,904.5,100
05:38:50.18,-44:05:10.3,1.5,1.7,,3431,103,3524,105.8,64.8,50.8,55.1,0,0,   ---,J0540M4,4,1,773.4,470.3
05:47:37.94,-44:31:11.7,1.5,1.7,,2387,71.7,2472,74.2,64.8,50.9,156.4,0,0,   ---,J0540M4,4,1,259.8,368.2
05:49:22.73,-40:51:08.2,1.5,1.7,,3446,103.4,3521,105.7,70,59.2,36.5,0,0,   ---,J0600M4,0, 2 1,362.1,268.4
06:03:05.89,-79:34:50.4,1.5,1.7,,2268,68.1,2280,68.4,45.7,45.3,73,0,0,   ---,J0600M8,0,1,659.2,828.8
06:04:14.59,-31:55:55.8,1.5,1.7,,3567,107.1,3568,107.1,84.9,46.2,174.9,0,0,   ---,J0600M3,2,1,410.4,385
06:16:35.92,-34:56:17.7,1.5,1.7,,3704,111.2,3705,111.2,76.6,45,0.2,0,0,   ---,J0618M3,6,1,799,619.1
06:17:32.22,-36:34:14.8,1.5,1.7,,3030,91,3031,91,76.6,49.4,120.8,0,0,   ---,J0618M3,6,1,735.4,305.2
06:26:21.49,-53:41:09.2,1.5,1.7,,4518,135.6,6343,219.8,79.2,45.9,11.5,55.4,0,16,J0624M5,2,1,590.7,120.9
06:35:45.05,-75:16:15.3,1.5,1.7,,5376,161.3,5377,161.3,46.4,45.5,56.1,0,0,   ---,J0645M7,6,1,897.4,911.9
06:48:48.33,-47:34:27.3,1.5,1.7,,3190,95.7,3190,95.7,60.6,45,178.4,0,0,   ---,J0640M4,8,2,219.1,622.4
06:57:17.06,-32:03:33.6,1.5,1.7,,2178,65.4,2214,66.5,84.9,46.6,76.5,0,0,   ---,J0654M3,2,1,477.3,363.3
06:58:12.81,-65:44:52.3,1.5,1.7,,2716,81.5,3498,155.7,55,53,122.6,30.9,18.7,99.4,J0700M6,4,1,765,119.8
07:20:14.67,-55:25:17.6,1.5,1.7,,2310,69.3,3339,117.8,72.7,49.1,156,50.4,0,147.5,J0712M5,6,1,322.3,737.2
07:43:32.63,-67:26:28.6,1.5,1.7,,5408,162.3,5678,170.4,48.5,47.5,107.8,0,0,   ---,J0748M6,8,1,844.9,822.4
08:20:58.44,-57:05:33.0,1.5,1.7,,2068,62.1,2322,69.7,54.3,52.3,63,0,0,   ---,J0824M5,6,1,839.5,288
08:41:26.19,-75:40:31.1,1.5,1.7,,6278,188.4,6508,195.3,46.9,46.2,51.1,0,0,   ---,J0815M7,6,2,171,758.1
09:06:52.23,-68:29:39.9,1.5,1.7,,2931,87.9,2931,87.9,48.5,46.2,50.9,0,0,   ---,J0900M6,8,1,499,501.3
09:43:23.55,-76:20:11.4,1.5,1.7,,2777,83.3,2867,86,47.1,45.8,133.1,0,0,   ---,J0945M7,6,1,736.1,577
10:05:57.24,-41:48:51.8,1.5,1.7,,2583,77.5,2705,81.2,70,52.7,124.8,0,0,   ---,J1000M4,0,1,342,70.4
10:18:09.19,-31:44:14.7,1.5,1.7,,5063,151.9,5307,159.3,84.9,52.3,119.9,0,0,   ---,J1012M3,2,1,276.9,417.9
10:20:03.54,-42:51:33.0,1.5,1.7,,6456,193.7,6719,201.6,64.8,55.9,40.5,0,0,   ---,J1020M4,4,1,701.5,749.3
10:20:11.53,-32:45:34.7,1.5,1.7,,2521,75.7,2522,75.7,84.9,45,178.9,0,0,   ---,J1012M3,2,2,141.5,239.4
10:27:28.63,-40:50:03.6,1.5,1.7,,2200,66,2324,69.8,70,50,112.9,0,0,   ---,J1020M4,0,1,242.2,275.4
10:33:12.89,-34:18:44.9,1.5,1.7,,2279,68.4,2407,72.3,76.6,56.1,130.5,0,0,   ---,J1030M3,6,1,487.8,739
10:38:28.27,-70:03:09.0,1.5,1.7,,3900,117,3900,117,48.5,46.5,144.8,0,0,   ---,J1048M6,8,2,970.9,26.6
10:48:38.02,-41:13:57.3,1.5,1.7,,2730,81.9,2730,81.9,70,47.8,167.1,0,0,   ---,J1040M4,0,1,173.9,190.6
10:57:09.47,-37:18:30.1,1.5,1.7,,2049,61.5,2049,61.5,76.6,45.2,0.4,0,0,   ---,J1048M3,6,2,109.2,159.2
11:07:08.56,-44:49:07.4,1.5,1.7,,2515,75.5,2516,75.5,64.8,47.5,12.1,0,0,   ---,J1100M4,4,1,290.5,300.8
11:18:26.81,-46:34:15.2,1.5,1.7,,3646,109.4,3939,118.2,60.6,50,111.1,0,0,   ---,J1120M4,8,1,792.4,871.4
11:39:17.14,-32:22:37.7,1.5,1.7,,2459,73.8,3179,114.3,101.3,55.6,165.3,62.5,0,143.4,J1142M3,2,1,892.5,308.3
11:45:30.94,-48:36:10.4,1.5,1.7,,4104,123.1,4105,123.2,60.6,46,8.9,0,0,   ---,J1140M4,8,1,406.6,375.4
11:46:28.45,-33:28:40.6,1.5,1.7,,2282,68.5,2347,70.5,84.9,59.5,137.1,0,0,   ---,J1142M3,2,1,399.7,116.9
11:54:21.90,-35:05:32.2,1.5,1.7,,7208,216.3,7476,224.3,76.6,47.1,100.6,0,0,   ---,J1200M3,6, 1 1,82.2,588
12:18:05.98,-46:00:29.2,1.5,1.7,,6552,196.6,7189,215.7,60.6,54,53.1,0,0,   ---,J1220M4,8,2,813,1008.1
12:23:43.39,-42:35:31.0,1.5,1.7,,3104,93.2,3105,93.2,64.8,45,179.4,0,0,   ---,J1220M4,4,1,480.7,809.2
12:35:41.80,-41:53:17.6,1.5,1.7,,2662,79.9,2784,83.6,70,53.3,128.4,0,0,   ---,J1240M4,0,1,967.1,55.8
12:37:15.08,-50:46:23.7,1.5,1.7,,3286,98.6,3287,98.6,57.1,45.5,78.8,0,0,   ---,J1248M5,2, 2 1,260.9,864.3
12:45:57.54,-41:28:46.1,1.5,1.7,,2373,71.2,2373,71.2,70,45,179,0,0,   ---,J1240M4,0,1,339.8,140.8
12:48:49.18,-41:18:42.2,1.5,1.7,,5109,153.3,5674,170.3,70,50.7,75.8,0,0,   ---,J1240M4,0,2,163.1,173.8
12:50:05.72,-40:26:29.5,1.5,1.7,,2323,69.7,2324,69.8,70,49.5,121.1,0,0,   ---,J1240M4,0,2,76.6,355.4
13:05:27.41,-49:28:06.3,1.5,1.7,,5386,161.6,5549,166.5,60.6,53.2,35,0,0,   ---,J1300M4,8,1,414.9,165
13:18:29.91,-46:20:34.8,1.5,1.7,,3420,102.6,3426,102.8,60.6,46.5,68.4,0,0,   ---,J1320M4,8,1,789.8,926.8
13:23:04.12,-44:52:33.4,1.5,1.7,,4102,123.1,4204,126.2,64.8,55.3,139.7,0,0,   ---,J1320M4,4,1,527.1,290.3
13:25:15.17,-43:03:07.6,1.5,1.7,,16915,507.5,105805,3247,188.9,103,30.7,179.1,89.3,33,J1320M4,4,1,391,703.7
13:25:23.95,-43:01:38.1,1.5,1.7,,8736,262.1,50723,1578.9,240.3,72.7,59.7,234.9,40.3,60.7,J1320M4,4,1,382.1,709.3
13:25:42.24,-42:56:57.0,1.5,1.7,,21895,656.9,71029,2319,117,82.1,69.1,107,52.5,73.9,J1320M4,4,1,363.4,726.8
13:25:45.26,-42:58:06.8,1.5,1.7,,31705,951.2,104658,3390.4,135.4,75.6,28,121.2,56.1,32.5,J1320M4,4,1,360.5,722.4
13:33:35.68,-33:05:24.1,1.5,1.7,,2484,74.6,2656,79.7,89.1,46.2,176.8,0,0,   ---,J1330M3,2,1,458.6,184.4
13:49:51.15,-39:22:50.8,1.5,1.7,,2949,88.5,3190,95.7,70,56.2,132.3,0,0,   ---,J1400M4,0, 2 1,346.5,578.4
13:58:58.33,-41:52:36.7,1.5,1.7,,3857,115.8,3952,118.6,70,55.5,43.6,0,0,   ---,J1400M4,0,1,767.6,59.2
13:59:02.36,-41:53:05.3,1.5,1.7,,2936,88.1,2938,88.2,70,52.7,132.9,0,0,   ---,J1400M4,0,1,763.5,57.5
14:01:31.45,-49:32:34.8,1.5,1.7,,2225,66.8,4105,138.5,90.2,58,132.3,74.1,0,123.1,J1400M4,8,1,624.1,148.6
14:02:40.07,-36:03:51.2,1.5,1.7,,2726,81.8,2823,84.7,76.6,63.9,148.2,0,0,   ---,J1406M3,6,1,925.4,402.1
14:10:28.92,-42:46:54.2,1.5,1.7,,2002,60.1,2265,68,64.8,55.1,153.3,0,0,   ---,J1420M4,4, 2 1,276.4,761.2
14:20:03.33,-49:35:43.9,1.5,1.7,,2896,86.9,3967,119.1,61.8,61.7,60.9,0,0,   ---,J1420M4,8,1,702.1,136
14:24:32.08,-49:13:50.7,1.5,1.7,,9679,290.4,9681,290.4,60.6,46.3,68.7,0,0,   ---,J1420M4,8,1,462.7,223.4
14:25:29.08,-29:59:56.4,1.5,1.7,,3450,103.6,3451,103.6,85,45,179.8,0,0,   ---,J1424M3,2,1,599.8,720.9
14:27:56.22,-42:06:18.6,1.5,1.7,,3809,114.3,3862,115.9,64.8,46.2,75.9,0,0,   ---,J1420M4,4,1,223.3,916.7
14:35:16.77,-48:21:48.1,1.5,1.7,,2941,88.3,2942,88.3,60.6,45,0.9,0,0,   ---,J1440M4,8,1,961.6,434.2
14:48:29.05,-47:01:39.9,1.5,1.7,,2657,79.7,3388,101.7,62.8,57.7,43.2,0,0,   ---,J1500M4,8, 2 1,347,751.5
14:57:06.26,-36:05:00.7,1.5,1.7,,2073,62.2,2191,65.8,76.6,58.4,44.5,0,0,   ---,J1500M3,6,1,896.5,398.5
14:59:15.70,-36:55:48.4,1.5,1.7,,2115,63.5,2115,63.5,76.6,45,0.1,0,0,   ---,J1500M3,6,1,753.3,236.1
15:01:34.68,-39:18:40.4,1.5,1.7,,4009,120.3,4010,120.3,70,45,179.8,0,0,   ---,J1500M4,0,1,605.1,598.8
15:30:14.26,-42:31:53.6,1.5,1.7,,5686,170.6,7505,225.2,64.8,59.8,96.9,0,0,   ---,J1520M4,4,2,88,817.2
15:44:02.78,-33:52:28.8,1.5,1.7,,2033,61,2570,77.2,84.9,74.4,38.8,0,0,   ---,J1554M3,2, 2 1,380.9,44.8
15:46:06.27,-73:10:50.1,1.5,1.7,,2156,64.7,2541,99.9,52.5,47.8,88.1,27,0,88.7,J1545M7,2,1,678.9,302.5
15:55:20.75,-79:40:38.4,1.5,1.7,,4904,147.1,6010,224.1,55.8,45.1,26.7,32.3,0,28.1,J1600M8,0,1,773.2,797.3
15:56:57.76,-79:14:03.8,1.5,1.7,,6143,184.3,6187,185.6,45.7,45.4,106.1,0,0,   ---,J1600M8,0,1,751.4,940.4
16:17:49.32,-77:17:16.6,1.5,1.7,,4051,121.5,4152,124.6,47,45.6,144.4,0,0,   ---,J1630M7,6,2,924.2,269.6
16:19:33.48,-84:18:19.5,1.5,1.7,,2346,70.4,2347,70.4,45.3,45,70.3,0,0,   ---,J1500M8,4,2,72,491.8
16:25:55.37,-31:08:07.7,1.5,1.7,,2503,75.1,2565,77,84.9,46.7,80.2,0,0,   ---,J1630M3,2,1,990.5,523.2
16:38:09.06,-68:13:51.3,1.5,1.7,,2010,60.3,2041,61.2,49,45.3,18.1,0,0,   ---,J1648M6,8, 1 1,3.8,578.4
17:02:41.41,-77:41:58.1,1.5,1.7,,2691,80.8,2912,87.4,48.6,46.5,61,0,0,   ---,J1715M7,6,2,919.5,139
17:10:29.65,-60:41:17.7,1.5,1.7,,2540,76.2,2653,79.6,52,48.7,56.2,0,0,   ---,J1700M6,0,1,284.8,408.7
17:23:41.06,-65:00:36.1,1.5,1.7,,3574,107.2,3699,111,50.1,47.8,137.7,0,0,   ---,J1730M6,4,1,923.3,334.5
17:26:49.70,-55:29:38.0,1.5,1.7,,4784,143.5,4931,148,54.3,50.4,131.3,0,0,   ---,J1712M5,6,2,18.2,707
17:26:57.81,-64:27:52.7,1.5,1.7,,3978,119.4,4135,124.1,50.1,47.3,39.2,0,0,   ---,J1730M6,4,1,812.1,496.8
17:37:23.04,-56:36:20.8,1.5,1.7,,2567,77.1,3309,125.4,62.7,51,46.9,40.2,0,63.7,J1736M5,6,1,642.7,420.5
17:37:42.85,-56:32:46.0,1.5,1.7,,7542,226.3,7543,226.3,54.3,45,89.7,0,0,   ---,J1736M5,6,1,627.7,436.6
17:41:30.81,-57:37:15.2,1.5,1.7,,2672,80.2,2956,88.7,55.1,49.3,107,0,0,   ---,J1736M5,6,1,463.4,143.3
17:44:25.47,-51:44:43.1,1.5,1.7,,7300,219,8151,244.5,57.1,50.4,95.9,0,0,   ---,J1736M5,2,1,278.3,616.8
17:59:06.26,-59:46:58.9,1.5,1.7,,5347,160.4,5826,174.8,55.1,46.6,24.3,0,0,   ---,J1800M6,0,1,741.9,672.4
18:01:17.07,-66:22:58.0,1.5,1.7,,3007,90.2,3007,90.2,48.5,45.1,169.8,0,0,   ---,J1800M6,8,1,662.9,1144.6
18:18:06.98,-51:58:08.9,1.5,1.7,,5917,177.5,5918,177.6,57.1,45,91.2,0,0,   ---,J1824M5,2, 1 1,1.5,561.6
18:19:35.04,-63:45:48.6,1.5,1.7,,19504,585.1,19886,596.6,50.1,47.7,53.2,0,0,   ---,J1830M6,4, 1 1,81.6,696.6
18:20:35.28,-39:09:29.3,1.5,1.7,,4036,121.1,4531,136,70,60,134.7,0,0,   ---,J1820M4,0,1,667.7,631.1
18:22:16.11,-63:59:19.1,1.5,1.7,,3825,114.8,5124,187.8,62.4,48.6,56.1,41.7,0,63.4,J1830M6,4,1,982.4,633.6
18:30:58.77,-36:02:30.0,1.5,1.7,,12878,386.4,12881,386.4,76.6,45,0.7,0,0,   ---,J1836M3,6, 1 1,37.1,405.7
18:35:36.93,-71:49:59.3,1.5,1.7,,3906,117.2,4070,122.1,48.4,45.9,146.8,0,0,   ---,J1845M7,2,1,944.3,717.5
18:36:59.30,-66:49:08.0,1.5,1.7,,3091,92.7,3406,102.2,49.7,48.4,69.5,0,0,   ---,J1836M6,8,1,673.2,1012.3
18:43:15.27,-48:36:34.5,1.5,1.7,,3066,92,5191,187.3,75.5,61.1,94.2,60.6,0,92.3,J1840M4,8,1,529,375.1
