0605-085,J0607-085,        , , , 06:07:59.6992,  -8:34:49.978, VLA_CalList
0606-223,J0608-223,        , , , 06:08:59.6868, -22:20:20.955, VLA_CalList
0605+480,J0609+480,3C153   , , , 06:09:32.5364,  48:04:15.571, VLA_CalList
0607-157,J0609-157,        , , , 06:09:40.9495, -15:42:40.672, VLA_CalList
0604+728,J0610+728,        , , , 06:10:48.8721,  72:48:53.187, VLA_CalList
0611+131,J0613+131,        , , , 06:13:57.6927,  13:06:45.401, VLA_CalList
0609+607,J0614+607,        , , , 06:14:23.8661,  60:46:21.755, VLA_CalList
0614-349,J0616-349,        , , , 06:16:35.9813, -34:56:16.564, VLA_CalList
0613+570,J0617+570,        , , , 06:17:16.9225,  57:01:16.423, VLA_CalList
0615-365,J0617-365,        , , , 06:17:32.3239, -36:34:14.801, VLA_CalList
0620+389,J0624+389,        , , , 06:24:19.0213,  38:56:48.735, VLA_CalList
0622+147,J0625+146,        , , , 06:25:45.9239,  14:40:19.795, VLA_CalList
0621+446,J0625+446,        , , , 06:25:18.2653,  44:40:01.626, VLA_CalList
0615+820,J0626+820,        , , , 06:26:03.0061,  82:02:25.567, VLA_CalList
0624-058,J0627-058,3C161   , , , 06:27:10.0960,  -5:53:04.768, VLA_CalList
0627-199,J0629-199,        , , , 06:29:23.7618, -19:59:19.723, VLA_CalList
0629-418,J0631-419,        , , , 06:31:11.9980, -41:54:26.946, VLA_CalList
0627+532,J0631+531,        , , , 06:31:34.6859,  53:11:27.756, VLA_CalList
0629+104,J0632+103,        , , , 06:32:15.3269,  10:22:01.676, VLA_CalList
0629+160,J0632+159,        , , , 06:32:43.1355,  15:59:57.619, VLA_CalList
0633+596,J0638+595,        , , , 06:38:02.8719,  59:33:22.214, VLA_CalList
0637-337,J0639-337,        , , , 06:39:20.9046, -33:46:00.113, VLA_CalList
0633+734,J0639+734,        , , , 06:39:21.9611,  73:24:58.040, VLA_CalList
0636+680,J0642+679,        , , , 06:42:04.2574,  67:58:35.620, VLA_CalList
0640+090,J0643+089,        , , , 06:43:26.4517,   8:57:37.999, VLA_CalList
0642-349,J0644-349,        , , , 06:44:25.2817, -34:59:42.140, VLA_CalList
0641+393,J0644+392,        , , , 06:44:53.7095,  39:14:47.533, VLA_CalList
0642+214,J0645+213,3C166   , , , 06:45:24.0995,  21:21:51.201, VLA_CalList
0642+449,J0646+448,        , , , 06:46:32.0259,  44:51:16.590, VLA_CalList
0646-306,J0648-307,        , , , 06:48:14.0964, -30:44:19.659, VLA_CalList
0648-165,J0650-166,        , , , 06:50:24.5818, -16:37:39.725, VLA_CalList
0646+600,J0650+600,        , , , 06:50:31.2543,  60:01:44.555, VLA_CalList
0646+692,J0651+691,3C169   , , , 06:51:54.9507,  69:11:12.720, VLA_CalList
0650+371,J0653+370,        , , , 06:53:58.2828,  37:05:40.606, VLA_CalList
0650+453,J0654+452,        , , , 06:54:23.7136,  45:14:23.545, VLA_CalList
0651+410,J0655+410,        , , , 06:55:10.0247,  41:00:10.160, VLA_CalList
0651+542,J0655+541,3C171   , , , 06:55:14.8223,  54:08:58.421, VLA_CalList
0653+694,J0658+693,        , , , 06:58:46.4983,  69:20:49.695, VLA_CalList
0656+082,J0659+082,        , , , 06:59:17.9960,   8:13:30.953, VLA_CalList
0657+172,J0700+171,        , , , 07:00:01.5255,  17:09:21.701, VLA_CalList
0659+445,J0702+445,        , , , 07:02:53.6790,  44:31:11.940, VLA_CalList
0700+470,J0704+470,        , , , 07:04:09.5582,  47:00:56.039, VLA_CalList
0704-231,J0706-231,        , , , 07:06:33.4782, -23:11:37.530, VLA_CalList
0702+612,J0707+611,        , , , 07:07:00.6156,  61:10:11.607, VLA_CalList
0704+293,J0707+292,        , , , 07:07:25.9865,  29:17:18.666, VLA_CalList
0707+476,J0710+475,        , , , 07:10:46.1049,  47:32:11.142, VLA_CalList
0710+439,J0713+438,        , , , 07:13:38.1641,  43:49:17.206, VLA_CalList
0711+146,J0714+146,3C175.1 , , , 07:14:04.6352,  14:36:20.629, VLA_CalList
0711+356,J0714+355,        , , , 07:14:24.8174,  35:34:39.795, VLA_CalList
0714+457,J0717+456,        , , , 07:17:51.8524,  45:38:03.261, VLA_CalList
0718+042,J0721+041,        , , , 07:21:23.9099,   4:06:44.213, VLA_CalList
0716+714,J0721+713,        , , , 07:21:53.4484,  71:20:36.363, VLA_CalList
0722+145,J0725+144,        , , , 07:25:16.8077,  14:25:13.746, VLA_CalList
0723-008,J0725-009,        , , , 07:25:50.6399,   0:54:56.544, VLA_CalList
0718+793,J0726+791,        , , , 07:26:11.7351,  79:11:31.016, VLA_CalList
0725+147,J0728+146,3C181   , , , 07:28:10.3529,  14:37:35.989, VLA_CalList
0725+219,J0728+218,        , , , 07:28:20.6082,  21:53:06.390, VLA_CalList
0724+571,J0728+570,        , , , 07:28:49.6316,  57:01:24.374, VLA_CalList
0727-365,J0729-366,        , , , 07:29:05.4159, -36:39:45.240, VLA_CalList
0727-115,J0730-116,        , , , 07:30:19.1124, -11:41:12.600, VLA_CalList
0727+409,J0730+407,        , , , 07:30:51.3465,  40:49:50.826, VLA_CalList
0730+504,J0733+503,        , , , 07:33:52.5205,  50:22:09.062, VLA_CalList
0731+479,J0735+478,        , , , 07:35:02.3116,  47:50:08.427, VLA_CalList
0733-174,J0735-175,        , , , 07:35:45.8124, -17:35:48.502, VLA_CalList
0732+332,J0735+331,        , , , 07:35:55.5660,  33:07:09.410, VLA_CalList
0733+597,J0737+596,        , , , 07:37:30.0878,  59:41:03.215, VLA_CalList
0735+178,J0738+177,        , , , 07:38:07.3937,  17:42:18.998, VLA_CalList
0736-332,J0738-333,        , , , 07:38:16.9491, -33:22:12.777, VLA_CalList
0736-303,J0738-304,        , , , 07:38:19.7921, -30:25:04.886, VLA_CalList
0736-063,J0738-064,        , , , 07:38:57.1755,  -6:26:58.056, VLA_CalList
0736+017,J0739+016,        , , , 07:39:18.0338,   1:37:04.618, VLA_CalList
0733+705,J0739+703,3C184   , , , 07:39:23.6847,  70:23:11.739, VLA_CalList
0738+313,J0741+312,        , , , 07:41:10.7033,  31:12:00.228, VLA_CalList
0738+272,J0741+271,        , , , 07:41:25.7328,  27:06:45.391, VLA_CalList
0738+491,J0742+490,        , , , 07:42:02.7489,  49:00:15.609, VLA_CalList
0739+398,J0743+396,        , , , 07:43:09.8865,  39:41:30.780, VLA_CalList
0740+380,J0744+378,3C186   , , , 07:44:17.4612,  37:53:17.206, VLA_CalList
0741-063,J0744-064,        , , , 07:44:21.6605,  -6:29:35.888, VLA_CalList
0742+103,J0745+101,        , , , 07:45:33.0595,  10:11:12.692, VLA_CalList
0742+318,J0745+317,        , , , 07:45:41.6715,  31:42:56.615, VLA_CalList
0743-006,J0745-007,        , , , 07:45:54.0823,   0:44:17.539, VLA_CalList
0742+333,J0745+332,        , , , 07:45:59.3263,  33:13:34.130, VLA_CalList
0743+259,J0746+258,        , , , 07:46:25.8741,  25:49:02.134, VLA_CalList
0740+768,J0747+766,        , , , 07:47:14.6075,  76:39:17.271, VLA_CalList
0745-330,J0747-331,        , , , 07:47:19.6883, -33:10:47.127, VLA_CalList
0745+241,J0748+240,        , , , 07:48:36.1092,  24:00:24.110, VLA_CalList
0743+744,J0749+743,        , , , 07:49:22.4566,  74:20:41.592, VLA_CalList
0748-440,J0749-442,        , , , 07:49:42.2556, -44:12:29.519, VLA_CalList
0746+483,J0750+482,        , , , 07:50:20.4363,  48:14:53.556, VLA_CalList
0748+126,J0750+125,        , , , 07:50:52.0457,  12:31:04.828, VLA_CalList
0740+828,J0750+826,        , , , 07:50:57.7555,  82:41:58.031, VLA_CalList
0748+333,J0751+332,        , , , 07:51:53.6732,  33:13:19.817, VLA_CalList
0749+540,J0753+538,        , , , 07:53:01.3845,  53:52:59.637, VLA_CalList
0749+426,J0753+425,        , , , 07:53:03.3374,  42:31:30.765, VLA_CalList
0754+100,J0757+099,        , , , 07:57:06.6429,   9:56:34.852, VLA_CalList
0755+379,J0758+377,        , , , 07:58:28.1080,  37:47:11.810, VLA_CalList
0758+143,J0801+142,3C190   , , , 08:01:33.5010,  14:14:42.406, VLA_CalList
0759+183,J0802+181,        , , , 08:02:48.0319,  18:09:49.249, VLA_CalList
0802+103,J0804+102,3C191   , , , 08:04:47.9546,  10:15:22.548, VLA_CalList
0802-276,J0804-278,        , , , 08:04:51.4511, -27:49:11.320, VLA_CalList
0800+618,J0805+617,        , , , 08:05:18.1851,  61:44:23.658, VLA_CalList
0804-267,J0806-268,        , , , 08:06:12.7225, -26:52:33.307, VLA_CalList
0803+452,J0806+450,        , , , 08:06:33.4725,  45:04:32.272, VLA_CalList
0805-077,J0808-078,        , , , 08:08:15.5360,  -7:51:09.886, VLA_CalList
0804+499,J0808+498,        , , , 08:08:39.6662,  49:50:36.530, VLA_CalList
0805+410,J0808+408,        , , , 08:08:56.6520,  40:52:44.888, VLA_CalList
0808+019,J0811+017,        , , , 08:11:26.7073,   1:46:52.220, VLA_CalList
0809+483,J0813+482,3C196   , , , 08:13:36.0518,  48:13:02.262, VLA_CalList
0812-355,J0814-356,        , , , 08:14:14.6463, -35:38:25.593, VLA_CalList
0810+461,J0814+459,        , , , 08:14:30.3070,  45:56:39.490, VLA_CalList
0812+367,J0815+365,        , , , 08:15:25.9448,  36:35:15.148, VLA_CalList
0812-029,J0815-031,3C196.1 , , , 08:15:27.8340,  -3:08:26.847, VLA_CalList
0814+425,J0818+423,        , , , 08:18:15.9996,  42:22:45.414, VLA_CalList
0818-128,J0820-129,        , , , 08:20:57.4476, -12:58:59.169, VLA_CalList
0818+472,J0821+470,        , , , 08:21:33.8232,  47:02:37.068, VLA_CalList
0820+225,J0823+223,        , , , 08:23:24.7591,  22:23:03.288, VLA_CalList
0820+560,J0824+558,        , , , 08:24:47.2363,  55:52:42.669, VLA_CalList
0821+394,J0824+392,        , , , 08:24:55.4838,  39:16:41.904, VLA_CalList
0821+621,J0825+619,        , , , 08:25:38.6122,  61:57:28.579, VLA_CalList
0823+033,J0825+031,        , , , 08:25:50.3383,   3:09:24.520, VLA_CalList
0823-223,J0826-225,        , , , 08:26:01.5729, -22:30:27.202, VLA_CalList
0825-202,J0827-204,        , , , 08:27:17.2081, -20:26:21.716, VLA_CalList
0824+355,J0827+354,        , , , 08:27:38.5882,  35:25:05.077, VLA_CalList
0826-373,J0828-375,        , , , 08:28:04.7802, -37:31:06.280, VLA_CalList
0827+243,J0830+241,        , , , 08:30:52.0861,  24:10:59.820, VLA_CalList
0829+046,J0831+044,        , , , 08:31:48.8769,   4:29:39.085, VLA_CalList
0829+187,J0832+185,        , , , 08:32:16.0402,  18:32:12.133, VLA_CalList
0828+493,J0832+492,        , , , 08:32:23.2166,  49:13:21.038, VLA_CalList
0830+425,J0833+424,        , , , 08:33:53.8853,  42:24:01.850, VLA_CalList
0831+557,J0834+555,        , , , 08:34:54.9041,  55:34:21.070, VLA_CalList
0833-450,J0835-451,        , , , 08:35:20.6551, -45:10:35.153, VLA_CalList
0833+276,J0836+274,        , , , 08:36:22.8886,  27:28:52.533, VLA_CalList
0833+416,J0836+414,        , , , 08:36:36.8926,  41:25:54.712, VLA_CalList
0834-201,J0836-202,        , , , 08:36:39.2152, -20:16:59.503, VLA_CalList
0834-196,J0837-198,        , , , 08:37:11.1820, -19:51:56.810, VLA_CalList
0833+585,J0837+584,        , , , 08:37:22.4097,  58:25:01.845, VLA_CalList
0834+250,J0837+249,        , , , 08:37:40.2456,  24:54:23.121, VLA_CalList
0837+035,J0839+033,        , , , 08:39:49.1958,   3:19:53.858, VLA_CalList
0837+012,J0839+010,        , , , 08:39:49.6109,   1:04:26.735, VLA_CalList
0838+133,J0840+132,3C207   , , , 08:40:47.5890,  13:12:23.560, VLA_CalList
0836+710,J0841+708,        , , , 08:41:24.3652,  70:53:42.173, VLA_CalList
0839+187,J0842+185,        , , , 08:42:05.0941,  18:35:40.990, VLA_CalList
0843+575,J0847+573,        , , , 08:47:28.0600,  57:23:38.332, VLA_CalList
0843-259,J0846-261,        , , , 08:46:00.7338, -26:10:54.155, VLA_CalList
0850-206,J0853-207,        , , , 08:53:00.2659, -20:47:28.094, VLA_CalList
0850+581,J0854+579,        , , , 08:54:41.9963,  57:57:29.939, VLA_CalList
0851+202,J0854+201,        , , , 08:54:48.8749,  20:06:30.640, VLA_CalList
0855+143,J0858+141,3C212   , , , 08:58:41.5518,  14:09:44.626, VLA_CalList
0859-140,J0902-142,        , , , 09:02:16.8309, -14:15:30.875, VLA_CalList
0859+470,J0903+468,        , , , 09:03:03.9901,  46:51:04.137, VLA_CalList
0859+681,J0903+679,        , , , 09:03:53.1550,  67:57:22.686, VLA_CalList
0900+520,J0903+518,        , , , 09:03:58.5744,  51:51:00.661, VLA_CalList
0906+015,J0909+013,        , , , 09:09:10.0915,   1:21:35.617, VLA_CalList
0906+432,J0909+428,3C216   , , , 09:09:33.4970,  42:53:46.480, VLA_CalList
0912+029,J0914+027,        , , , 09:14:37.9134,   2:45:59.245, VLA_CalList
0912+297,J0915+295,        , , , 09:15:52.4016,  29:33:24.042, VLA_CalList
0913+391,J0916+389,        , , , 09:16:48.9045,  38:54:28.146, VLA_CalList
0917+449,J0920+446,        , , , 09:20:58.4584,  44:41:53.985, VLA_CalList
0919-260,J0921-263,        , , , 09:21:29.3538, -26:18:43.386, VLA_CalList
0917+624,J0921+622,        , , , 09:21:36.2310,  62:15:52.180, VLA_CalList
0920-397,J0922-399,        , , , 09:22:46.4182, -39:59:35.067, VLA_CalList
0922+005,J0925+003,        , , , 09:25:07.8150,   0:19:13.933, VLA_CalList
0923+392,J0927+390,        , , , 09:27:03.0139,  39:02:20.851, VLA_CalList
0925-203,J0927-205,        , , , 09:27:51.8243, -20:34:51.232, VLA_CalList
0925+504,J0929+502,        , , , 09:29:15.4402,  50:13:35.990, VLA_CalList
0927+352,J0930+350,        , , , 09:30:55.2790,  35:03:37.608, VLA_CalList
0929+533,J0932+531,        , , , 09:32:41.1508,  53:06:33.800, VLA_CalList
0930+493,J0934+491,        , , , 09:34:15.7622,  49:08:21.730, VLA_CalList
0933+503,J0937+501,        , , , 09:37:12.3273,  50:08:52.097, VLA_CalList
0931+834,J0939+832,3C220.3 , , , 09:39:23.5849,  83:15:27.170, VLA_CalList
0941-080,J0943-083,        , , , 09:43:36.9443,  -8:19:30.812, VLA_CalList
0941+522,J0944+520,        , , , 09:44:52.1552,  52:02:34.216, VLA_CalList
0942+468,J0945+466,        , , , 09:45:42.0926,  46:36:50.596, VLA_CalList
0945+408,J0948+406,        , , , 09:48:55.3381,  40:39:44.587, VLA_CalList
0945+664,J0949+662,        , , , 09:49:12.2100,  66:14:59.321, VLA_CalList
0949+354,J0952+352,        , , , 09:52:32.0261,  35:12:52.403, VLA_CalList
0950+748,J0954+745,        , , , 09:54:47.4420,  74:35:57.145, VLA_CalList
0952+179,J0954+177,        , , , 09:54:56.8236,  17:43:31.222, VLA_CalList
0953+254,J0956+252,        , , , 09:56:49.8753,  25:15:16.049, VLA_CalList
0954+556,J0957+553,        , , , 09:57:38.1849,  55:22:57.769, VLA_CalList
0955+476,J0958+474,        , , , 09:58:19.6716,  47:25:07.842, VLA_CalList
0955+327,J0958+324,3C232   , , , 09:58:20.9496,  32:24:02.209, VLA_CalList
0954+658,J0958+655,        , , , 09:58:47.2451,  65:33:54.818, VLA_CalList
0958+294,J1001+291,        , , , 10:01:10.2056,  29:11:37.536, VLA_CalList
0958+346,J1001+344,        , , , 10:01:11.9491,  34:24:50.459, VLA_CalList
0959+105,J1001+102,        , , , 10:01:57.7349,  10:15:49.704, VLA_CalList
0959-443,J1001-446,        , , , 10:01:59.9080, -44:38:00.603, VLA_CalList
1000+125,J1002+122,        , , , 10:02:52.8451,  12:16:14.587, VLA_CalList
1001+329,J1003+327,        , , , 10:03:57.5646,  32:44:03.542, VLA_CalList
1003+351,J1006+349,3C236   , , , 10:06:01.7500,  34:54:10.400, VLA_CalList
1004-018,J1007-021,        , , , 10:07:04.3499,  -2:07:10.917, VLA_CalList
1004+141,J1007+139,        , , , 10:07:41.4980,  13:56:29.600, VLA_CalList
1005+077,J1008+075,3C237   , , , 10:08:00.0160,   7:30:16.552, VLA_CalList
1005+066,J1008+063,        , , , 10:08:00.8161,   6:21:21.215, VLA_CalList
1003+830,J1010+828,        , , , 10:10:15.7830,  82:50:14.384, VLA_CalList
1008+066,J1011+064,3C238   , , , 10:11:00.3600,   6:24:40.200, VLA_CalList
1009+234,J1012+232,        , , , 10:12:16.3896,  23:12:14.612, VLA_CalList
1010+350,J1013+347,        , , , 10:13:49.6140,  34:45:50.783, VLA_CalList
1011+250,J1013+248,        , , , 10:13:53.4287,  24:49:16.441, VLA_CalList
1012+232,J1014+230,        , , , 10:14:47.0654,  23:01:16.570, VLA_CalList
1013+127,J1015+124,        , , , 10:15:44.0234,  12:27:07.069, VLA_CalList
1013+054,J1016+052,        , , , 10:16:03.1364,   5:13:02.340, VLA_CalList
1013+208,J1016+206,        , , , 10:16:44.3220,  20:37:47.305, VLA_CalList
1014+615,J1017+612,        , , , 10:17:25.8875,  61:16:27.496, VLA_CalList
1015-314,J1018-317,        , , , 10:18:09.2675, -31:44:13.983, VLA_CalList
1015+359,J1018+357,        , , , 10:18:10.9880,  35:42:39.441, VLA_CalList
1015+057,J1018+055,        , , , 10:18:27.8482,   5:30:29.961, VLA_CalList
1016-311,J1018-313,        , , , 10:18:28.7520, -31:23:53.878, VLA_CalList
1016+635,J1019+633,        , , , 10:19:50.8788,  63:20:01.638, VLA_CalList
1018-426,J1020-428,        , , , 10:20:03.3547, -42:51:41.536, VLA_CalList
1018+348,J1021+346,        , , , 10:21:17.4746,  34:37:21.665, VLA_CalList
1019+222,J1021+219,3C241   , , , 10:21:54.5289,  21:59:30.440, VLA_CalList
1019+309,J1022+306,        , , , 10:22:30.2992,  30:41:04.933, VLA_CalList
1020+400,J1023+398,        , , , 10:23:11.5656,  39:48:15.385, VLA_CalList
1021-006,J1024-008,        , , , 10:24:29.5866,   0:52:55.497, VLA_CalList
1022+194,J1024+192,        , , , 10:24:44.8095,  19:12:20.415, VLA_CalList
1023+131,J1025+128,        , , , 10:25:56.2853,  12:53:49.022, VLA_CalList
1025+031,J1028+029,        , , , 10:28:20.4012,   2:55:22.471, VLA_CalList
1026+055,J1029+053,        , , , 10:29:21.8307,   5:19:38.756, VLA_CalList
1028+605,J1031+603,        , , , 10:31:44.7562,  60:20:30.364, VLA_CalList
1030+415,J1033+412,        , , , 10:33:03.7078,  41:16:06.232, VLA_CalList
1030-340,J1033-343,        , , , 10:33:13.0866, -34:18:45.424, VLA_CalList
1030+398,J1033+395,        , , , 10:33:22.0609,  39:35:51.083, VLA_CalList
1030+611,J1033+608,        , , , 10:33:51.4289,  60:51:07.334, VLA_CalList
1032-199,J1035-201,        , , , 10:35:02.1552, -20:11:34.359, VLA_CalList
1031+567,J1035+564,        , , , 10:35:07.0399,  56:28:46.792, VLA_CalList
1034-293,J1037-295,        , , , 10:37:16.0797, -29:34:02.813, VLA_CalList
1036-154,J1039-156,        , , , 10:39:06.7050, -15:41:06.691, VLA_CalList
1038+064,J1041+061,        , , , 10:41:17.1625,   6:10:16.923, VLA_CalList
1039+029,J1041+027,        , , , 10:41:38.8819,   2:42:30.816, VLA_CalList
1040+123,J1042+120,3C245   , , , 10:42:44.6052,  12:03:31.264, VLA_CalList
1040+244,J1043+241,        , , , 10:43:09.0357,  24:08:35.409, VLA_CalList
1041+536,J1044+533,        , , , 10:44:10.6730,  53:22:20.541, VLA_CalList
1039+811,J1044+809,        , , , 10:44:23.0625,  80:54:39.443, VLA_CalList
1042+071,J1044+069,        , , , 10:44:55.9112,   6:55:38.262, VLA_CalList
1045-188,J1048-191,        , , , 10:48:06.6206, -19:09:35.726, VLA_CalList
1044+719,J1048+717,        , , , 10:48:27.6199,  71:43:35.938, VLA_CalList
1048-313,J1051-316,        , , , 10:51:04.7775, -31:38:14.307, VLA_CalList
1049+215,J1051+213,        , , , 10:51:48.7890,  21:19:52.314, VLA_CalList
1053+704,J1056+701,        , , , 10:56:53.6174,  70:11:45.915, VLA_CalList
1055-242,J1057-245,        , , , 10:57:55.4100, -24:33:48.871, VLA_CalList
1053+815,J1058+812,        , , , 10:58:11.5353,  81:14:32.675, VLA_CalList
1055+018,J1058+015,        , , , 10:58:29.6052,   1:33:58.823, VLA_CalList
1058+726,J1101+724,        , , , 11:01:48.8053,  72:25:37.118, VLA_CalList
1059+282,J1102+279,        , , , 11:02:14.2884,  27:57:08.689, VLA_CalList
1100+305,J1103+302,        , , , 11:03:13.3018,  30:14:42.702, VLA_CalList
1100+223,J1103+220,        , , , 11:03:23.0676,  22:03:37.720, VLA_CalList
1101-325,J1103-328,        , , , 11:03:31.5264, -32:51:16.691, VLA_CalList
1101+384,J1104+382,        , , , 11:04:27.3139,  38:12:31.799, VLA_CalList
1103-208,J1106-211,        , , , 11:06:22.3200, -21:08:59.642, VLA_CalList
1104-445,J1107-448,        , , , 11:07:08.6941, -44:49:07.618, VLA_CalList
1104+167,J1107+164,        , , , 11:07:15.0474,  16:28:02.245, VLA_CalList
1105+437,J1108+435,        , , , 11:08:23.4769,  43:30:53.657, VLA_CalList
1106+380,J1109+377,        , , , 11:09:28.8718,  37:44:30.924, VLA_CalList
1107+607,J1110+604,        , , , 11:10:13.0881,  60:28:42.566, VLA_CalList
1108+201,J1111+199,        , , , 11:11:20.0658,  19:55:36.001, VLA_CalList
1110-217,J1112-219,        , , , 11:12:49.8487, -21:58:29.351, VLA_CalList
1111+149,J1113+147,        , , , 11:13:58.6950,  14:42:26.952, VLA_CalList
1111+408,J1114+406,3C254   , , , 11:14:38.5200,  40:37:19.860, VLA_CalList
1116-462,J1118-465,        , , , 11:18:26.9575, -46:34:15.001, VLA_CalList
1116+128,J1118+125,        , , , 11:18:57.3014,  12:34:41.718, VLA_CalList
1116-027,J1119-030,3C255   , , , 11:19:25.3000,  -3:02:51.320, VLA_CalList
1117-248,J1120-251,        , , , 11:20:09.1207, -25:08:07.608, VLA_CalList
1117+146,J1120+143,        , , , 11:20:27.8072,  14:20:54.991, VLA_CalList
1118+237,J1120+234,3C256   , , , 11:20:43.0480,  23:27:54.940, VLA_CalList
1119+183,J1122+180,        , , , 11:22:29.7114,  18:05:26.343, VLA_CalList
1120+057,J1123+055,3C257   , , , 11:23:09.1206,   5:30:20.774, VLA_CalList
1123+264,J1125+261,        , , , 11:25:53.7119,  26:10:19.978, VLA_CalList
1124+455,J1126+452,        , , , 11:26:57.6549,  45:16:06.282, VLA_CalList
1124-186,J1127-189,        , , , 11:27:04.3924, -18:57:17.441, VLA_CalList
1124+571,J1127+568,        , , , 11:27:40.1350,  56:50:14.794, VLA_CalList
1125+596,J1128+594,        , , , 11:28:13.3406,  59:25:14.799, VLA_CalList
1127-145,J1130-148,        , , , 11:30:07.0525, -14:49:27.388, VLA_CalList
1128+385,J1130+382,        , , , 11:30:53.2826,  38:15:18.547, VLA_CalList
1128-047,J1131-050,        , , , 11:31:30.5167,  -5:00:19.657, VLA_CalList
1130+009,J1133+006,        , , , 11:33:20.0557,   0:40:52.837, VLA_CalList
1136-135,J1139-138,        , , , 11:39:10.7025, -13:50:43.639, VLA_CalList
1137+660,J1139+657,        , , , 11:39:58.5418,  65:47:46.454, VLA_CalList
1140-114,J1142-116,        , , , 11:42:35.0059, -11:41:47.838, VLA_CalList
1140+223,J1143+221,        , , , 11:43:25.0893,  22:06:56.069, VLA_CalList
1142-225,J1145-228,        , , , 11:45:22.0468, -22:50:31.342, VLA_CalList
1143+500,J1145+497,3C266   , , , 11:45:43.3748,  49:46:08.062, VLA_CalList
1143-245,J1146-247,        , , , 11:46:08.1033, -24:47:32.896, VLA_CalList
1143-287,J1146-289,        , , , 11:46:26.1886, -28:59:18.504, VLA_CalList
1143+590,J1146+588,        , , , 11:46:26.9116,  58:48:34.263, VLA_CalList
1144+542,J1146+539,        , , , 11:46:44.2043,  53:56:43.083, VLA_CalList
1144+402,J1146+399,        , , , 11:46:58.2979,  39:58:34.304, VLA_CalList
1144-379,J1147-382,        , , , 11:47:01.3707, -38:12:11.023, VLA_CalList
1144+352,J1147+350,        , , , 11:47:22.1306,  35:01:07.522, VLA_CalList
1145-071,J1147-074,        , , , 11:47:51.5540,  -7:24:41.141, VLA_CalList
1146+596,J1148+594,        , , , 11:48:50.3582,  59:24:56.382, VLA_CalList
1146+531,J1148+529,        , , , 11:48:56.5690,  52:54:25.323, VLA_CalList
1147+245,J1150+242,        , , , 11:50:19.2121,  24:17:53.835, VLA_CalList
1148-001,J1150-003,        , , , 11:50:43.8707,   0:23:54.204, VLA_CalList
1149+499,J1152+496,        , , , 11:52:32.8735,  49:39:38.774, VLA_CalList
1150+812,J1153+809,        , , , 11:53:12.4991,  80:58:29.154, VLA_CalList
1150+497,J1153+495,        , , , 11:53:24.4666,  49:31:08.830, VLA_CalList
1151+408,J1153+406,        , , , 11:53:54.6589,  40:36:52.618, VLA_CalList
1151-348,J1154-350,        , , , 11:54:21.7949, -35:05:28.992, VLA_CalList
1153+317,J1156+314,        , , , 11:56:18.7321,  31:28:04.305, VLA_CalList
1155+169,J1157+166,        , , , 11:57:34.8362,  16:38:59.650, VLA_CalList
1155+251,J1158+248,        , , , 11:58:25.7875,  24:50:17.963, VLA_CalList
1155+486,J1158+484,        , , , 11:58:26.7695,  48:25:16.229, VLA_CalList
1156-221,J1159-224,        , , , 11:59:11.2672, -22:28:36.902, VLA_CalList
1156-094,J1159-096,        , , , 11:59:12.7116,  -9:40:52.048, VLA_CalList
1156+295,J1159+292,        , , , 11:59:31.8339,  29:14:43.826, VLA_CalList
1157-215,J1159-218,        , , , 11:59:51.9061, -21:48:53.707, VLA_CalList
1157+732,J1200+730,3C268.1 , , , 12:00:19.0252,  73:00:45.207, VLA_CalList
1200+483,J1203+480,        , , , 12:03:29.8546,  48:03:13.629, VLA_CalList
1203-262,J1205-265,        , , , 12:05:33.2123, -26:34:04.464, VLA_CalList
1203+645,J1206+642,3C268.3 , , , 12:06:24.6868,  64:13:37.340, VLA_CalList
1204+281,J1207+279,        , , , 12:07:27.9004,  27:54:58.849, VLA_CalList
1205+544,J1208+542,        , , , 12:08:27.4994,  54:13:19.518, VLA_CalList
1206-238,J1209-241,        , , , 12:09:02.4451, -24:06:20.759, VLA_CalList
1206+439,J1209+436,        , , , 12:09:13.4256,  43:39:17.628, VLA_CalList
1206+415,J1209+413,        , , , 12:09:22.7880,  41:19:41.370, VLA_CalList
1206-399,J1209-402,        , , , 12:09:35.2433, -40:16:13.100, VLA_CalList
1207-319,J1209-322,        , , , 12:09:40.0563, -32:14:52.837, VLA_CalList
1212+171,J1215+169,        , , , 12:15:03.9791,  16:54:37.957, VLA_CalList
1213-172,J1215-175,        , , , 12:15:46.7517, -17:31:45.402, VLA_CalList
1213+350,J1215+348,        , , , 12:15:55.6010,  34:48:15.220, VLA_CalList
1214+588,J1217+585,        , , , 12:17:11.0186,  58:35:26.248, VLA_CalList
1215+303,J1217+301,        , , , 12:17:52.0819,  30:07:00.636, VLA_CalList
1215-457,J1218-460,        , , , 12:18:06.2518, -46:00:29.007, VLA_CalList
1216+487,J1219+484,        , , , 12:19:06.4147,  48:29:56.164, VLA_CalList
1218+444,J1221+441,        , , , 12:21:27.0446,  44:11:29.671, VLA_CalList
1219+285,J1221+282,        , , , 12:21:31.6905,  28:13:58.500, VLA_CalList
1219+044,J1222+042,        , , , 12:22:22.5496,   4:13:15.776, VLA_CalList
1222+037,J1224+035,        , , , 12:24:52.4219,   3:30:50.292, VLA_CalList
1222+216,J1224+213,        , , , 12:24:54.4583,  21:22:46.388, VLA_CalList
