J0437-4715, radec J2000 pulsar, 04:37:15.88, -47:15:09.03
Crab | B0531+21 , radec J2000 pulsar, 05:34:31.97, 22:00:52.1
Vela, radec J2000 pulsar, 08:35:20.66, -45:10:35.15
B0950+08, radec J2000 pulsar, 09:53:09.316, 07:55:35.60 
B1929+10, radec J2000 pulsar, 19:32:13.900, 10:59:31.99 
